day,city,area_id,ncontacts_1,ncontacts_2
2024-05-01,Berlin,40.0,14,0
2024-05-01,Berlin,-1.0,2630,0
2024-05-01,Dortmund,10.0,238,160
2024-05-01,Dortmund,-1.0,744,0
2024-05-01,Dortmund,39.0,24,0
2024-05-01,Düsseldorf,-1.0,500,0
2024-05-02,Stuttgart,11.0,92,0
2024-05-02,Stuttgart,-1.0,726,0
2024-05-02,Frankfurt am Main,64.0,22,2
2024-05-02,Frankfurt am Main,4.0,10,0
2024-05-02,Frankfurt am Main,-1.0,692,0
2024-05-02,Hamburg,25.0,84,0
2024-05-02,Hamburg,29.0,96,0
2024-05-02,Hamburg,-1.0,3152,0
2024-05-02,München,41.0,20,0
2024-05-02,München,45.0,14,0
2024-05-02,München,-1.0,558,0
2024-05-02,München,1.0,4,0
2024-05-02,Gelsenkirchen,28.0,48,0
2024-05-02,Gelsenkirchen,-1.0,1212,0
2024-05-02,Leipzig,3.0,32,0
2024-05-02,Leipzig,-1.0,2420,0
2024-05-02,Köln,51.0,52,0
2024-05-02,Köln,-1.0,1584,0
2024-05-02,Köln,15.0,4,0
2024-05-02,Berlin,16.0,26,0
2024-05-02,Berlin,2.0,6,0
2024-05-02,Berlin,40.0,24,0
2024-05-02,Berlin,-1.0,5444,0
2024-05-02,Dortmund,10.0,20,0
2024-05-02,Dortmund,-1.0,1250,0
2024-05-02,Düsseldorf,-1.0,1174,0
2024-05-03,Stuttgart,11.0,112,0
2024-05-03,Stuttgart,-1.0,688,0
2024-05-03,Frankfurt am Main,64.0,18,2
2024-05-03,Frankfurt am Main,4.0,24,0
2024-05-03,Frankfurt am Main,-1.0,760,0
2024-05-03,Hamburg,25.0,108,212
2024-05-03,Hamburg,29.0,102,0
2024-05-03,Hamburg,-1.0,3112,0
2024-05-03,München,41.0,14,0
2024-05-03,München,45.0,12,2
2024-05-03,München,-1.0,454,0
2024-05-03,München,1.0,8,0
2024-05-03,Gelsenkirchen,28.0,32,0
2024-05-03,Gelsenkirchen,-1.0,1096,0
2024-05-03,Leipzig,3.0,16,0
2024-05-03,Leipzig,-1.0,2690,0
2024-05-03,Köln,51.0,80,0
2024-05-03,Köln,-1.0,2118,0
2024-05-03,Köln,15.0,4,0
2024-05-03,Berlin,16.0,46,0
2024-05-03,Berlin,2.0,6,0
2024-05-03,Berlin,40.0,86,0
2024-05-03,Berlin,-1.0,5800,0
2024-05-03,Dortmund,10.0,38,0
2024-05-03,Dortmund,-1.0,1314,0
2024-05-03,Dortmund,39.0,8,0
2024-05-03,Düsseldorf,24.0,26,28
2024-05-03,Düsseldorf,-1.0,1070,0
2024-05-04,Stuttgart,11.0,790,250
2024-05-04,Stuttgart,-1.0,892,0
2024-05-04,Frankfurt am Main,64.0,42,0
2024-05-04,Frankfurt am Main,4.0,6,0
2024-05-04,Frankfurt am Main,-1.0,664,0
2024-05-04,Hamburg,25.0,10,0
2024-05-04,Hamburg,29.0,188,0
2024-05-04,Hamburg,-1.0,2686,0
2024-05-04,München,1.0,2,0
2024-05-04,München,41.0,6,0
2024-05-04,München,45.0,40,0
2024-05-04,München,60.0,2,0
2024-05-04,München,-1.0,484,0
2024-05-04,Gelsenkirchen,28.0,48,0
2024-05-04,Gelsenkirchen,-1.0,934,0
2024-05-04,Leipzig,3.0,20,0
2024-05-04,Leipzig,-1.0,2540,0
2024-05-04,Köln,51.0,42,0
2024-05-04,Köln,-1.0,2202,0
2024-05-04,Köln,15.0,82,90
2024-05-04,Berlin,16.0,32,0
2024-05-04,Berlin,2.0,144,0
2024-05-04,Berlin,40.0,24,0
2024-05-04,Berlin,-1.0,5230,0
2024-05-04,Dortmund,10.0,438,396
2024-05-04,Dortmund,-1.0,1360,0
2024-05-04,Dortmund,39.0,38,0
2024-05-04,Düsseldorf,-1.0,750,0
2024-05-05,Stuttgart,11.0,72,0
2024-05-05,Stuttgart,-1.0,460,0
2024-05-05,Frankfurt am Main,64.0,10,0
2024-05-05,Frankfurt am Main,4.0,86,114
2024-05-05,Frankfurt am Main,-1.0,542,0
2024-05-05,Hamburg,29.0,58,0
2024-05-05,Hamburg,-1.0,1632,0
2024-05-05,München,1.0,8,0
2024-05-05,München,41.0,20,0
2024-05-05,München,45.0,6,0
2024-05-05,München,60.0,2,0
2024-05-05,München,-1.0,294,0
2024-05-05,Gelsenkirchen,28.0,16,0
2024-05-05,Gelsenkirchen,-1.0,496,0
2024-05-05,Leipzig,3.0,8,0
2024-05-05,Leipzig,-1.0,1312,0
2024-05-05,Köln,51.0,50,0
2024-05-05,Köln,-1.0,1174,0
2024-05-05,Berlin,16.0,52,26
2024-05-05,Berlin,2.0,24,0
2024-05-05,Berlin,40.0,50,0
2024-05-05,Berlin,-1.0,2776,0
2024-05-05,Dortmund,10.0,306,0
2024-05-05,Dortmund,-1.0,610,0
2024-05-05,Dortmund,39.0,2,0
2024-05-05,Düsseldorf,-1.0,530,0
2024-05-06,Stuttgart,11.0,26,0
2024-05-06,Stuttgart,-1.0,668,0
2024-05-06,Frankfurt am Main,64.0,14,0
2024-05-06,Frankfurt am Main,4.0,18,0
2024-05-06,Frankfurt am Main,-1.0,832,0
2024-05-06,Hamburg,25.0,4,0
2024-05-06,Hamburg,29.0,50,0
2024-05-06,Hamburg,-1.0,2870,0
2024-05-06,München,1.0,14,0
2024-05-06,München,41.0,16,0
2024-05-06,München,45.0,26,0
2024-05-06,München,60.0,4,0
2024-05-06,München,-1.0,396,0
2024-05-06,Gelsenkirchen,28.0,48,0
2024-05-06,Gelsenkirchen,-1.0,1034,0
2024-05-06,Leipzig,3.0,18,0
2024-05-06,Leipzig,-1.0,2362,0
2024-05-06,Köln,51.0,72,0
2024-05-06,Köln,-1.0,1580,0
2024-05-06,Köln,15.0,4,0
2024-05-06,Berlin,16.0,56,0
2024-05-06,Berlin,2.0,12,0
2024-05-06,Berlin,40.0,12,0
2024-05-06,Berlin,-1.0,5364,0
2024-05-06,Dortmund,10.0,138,0
2024-05-06,Dortmund,-1.0,1256,0
2024-05-06,Dortmund,39.0,2,0
2024-05-06,Düsseldorf,24.0,6,4
2024-05-06,Düsseldorf,-1.0,1220,0
2024-05-07,Stuttgart,11.0,50,0
2024-05-07,Stuttgart,-1.0,852,0
2024-05-07,Frankfurt am Main,64.0,26,0
2024-05-07,Frankfurt am Main,4.0,30,0
2024-05-07,Frankfurt am Main,-1.0,872,0
2024-05-07,Hamburg,25.0,4,0
2024-05-07,Hamburg,29.0,74,0
2024-05-07,Hamburg,-1.0,2812,0
2024-05-07,München,41.0,12,0
2024-05-07,München,45.0,4,0
2024-05-07,München,-1.0,544,0
2024-05-07,München,1.0,6,0
2024-05-07,Gelsenkirchen,28.0,26,0
2024-05-07,Gelsenkirchen,-1.0,1014,0
2024-05-07,Leipzig,3.0,16,0
2024-05-07,Leipzig,-1.0,2410,0
2024-05-07,Köln,51.0,16,0
2024-05-07,Köln,-1.0,1556,0
2024-05-07,Berlin,16.0,50,0
2024-05-07,Berlin,2.0,6,0
2024-05-07,Berlin,40.0,30,0
2024-05-07,Berlin,-1.0,5676,0
2024-05-07,Dortmund,10.0,30,2
2024-05-07,Dortmund,-1.0,1466,0
2024-05-07,Dortmund,39.0,14,0
2024-05-07,Düsseldorf,24.0,4,2
2024-05-07,Düsseldorf,-1.0,1128,0
2024-05-08,Stuttgart,11.0,104,0
2024-05-08,Stuttgart,-1.0,1098,0
2024-05-08,Frankfurt am Main,64.0,22,0
2024-05-08,Frankfurt am Main,4.0,16,0
2024-05-08,Frankfurt am Main,-1.0,1020,0
2024-05-08,Hamburg,25.0,144,0
2024-05-08,Hamburg,29.0,128,0
2024-05-08,Hamburg,-1.0,4152,0
2024-05-08,München,1.0,28,0
2024-05-08,München,41.0,16,0
2024-05-08,München,45.0,24,2
2024-05-08,München,60.0,12,0
2024-05-08,München,-1.0,708,0
2024-05-08,Gelsenkirchen,28.0,40,0
2024-05-08,Gelsenkirchen,-1.0,1346,0
2024-05-08,Leipzig,3.0,544,0
2024-05-08,Leipzig,-1.0,2736,0
2024-05-08,Köln,51.0,136,0
2024-05-08,Köln,-1.0,2470,0
2024-05-08,Köln,15.0,2,0
2024-05-08,Berlin,16.0,38,0
2024-05-08,Berlin,2.0,12,0
2024-05-08,Berlin,40.0,26,0
2024-05-08,Berlin,-1.0,6838,0
2024-05-08,Dortmund,10.0,18,0
2024-05-08,Dortmund,-1.0,1626,0
2024-05-08,Dortmund,39.0,14,0
2024-05-08,Düsseldorf,24.0,0,2
2024-05-08,Düsseldorf,-1.0,1218,0
2024-05-09,Stuttgart,11.0,108,0
2024-05-09,Stuttgart,-1.0,536,0
2024-05-09,Frankfurt am Main,64.0,8,0
2024-05-09,Frankfurt am Main,4.0,4,0
2024-05-09,Frankfurt am Main,-1.0,480,0
2024-05-09,Hamburg,25.0,54,0
2024-05-09,Hamburg,29.0,438,0
2024-05-09,Hamburg,-1.0,1770,0
2024-05-09,München,41.0,6,0
2024-05-09,München,45.0,10,0
2024-05-09,München,-1.0,292,0
2024-05-09,München,1.0,8,0
2024-05-09,Gelsenkirchen,28.0,20,0
2024-05-09,Gelsenkirchen,-1.0,514,0
2024-05-09,Leipzig,3.0,6,0
2024-05-09,Leipzig,-1.0,972,0
2024-05-09,Köln,51.0,34,0
2024-05-09,Köln,-1.0,1028,0
2024-05-09,Köln,15.0,92,250
2024-05-09,Berlin,16.0,12,0
2024-05-09,Berlin,2.0,4,0
2024-05-09,Berlin,40.0,10,0
2024-05-09,Berlin,-1.0,2450,0
2024-05-09,Dortmund,10.0,8,0
2024-05-09,Dortmund,-1.0,732,0
2024-05-09,Düsseldorf,-1.0,446,0
2024-05-10,Stuttgart,11.0,216,0
2024-05-10,Stuttgart,-1.0,904,0
2024-05-10,Frankfurt am Main,64.0,18,0
2024-05-10,Frankfurt am Main,4.0,12,0
2024-05-10,Frankfurt am Main,-1.0,730,0
2024-05-10,Hamburg,29.0,864,0
2024-05-10,Hamburg,-1.0,3250,0
2024-05-10,München,1.0,2,0
2024-05-10,München,41.0,16,0
2024-05-10,München,45.0,12,2
2024-05-10,München,60.0,6,0
2024-05-10,München,-1.0,628,0
2024-05-10,Gelsenkirchen,28.0,28,0
2024-05-10,Gelsenkirchen,-1.0,1110,0
2024-05-10,Leipzig,3.0,22,0
2024-05-10,Leipzig,-1.0,2582,0
2024-05-10,Köln,51.0,34,0
2024-05-10,Köln,-1.0,1680,0
2024-05-10,Köln,15.0,4,0
2024-05-10,Berlin,16.0,26,0
2024-05-10,Berlin,2.0,4,0
2024-05-10,Berlin,40.0,26,0
2024-05-10,Berlin,-1.0,4270,0
2024-05-10,Dortmund,10.0,194,0
2024-05-10,Dortmund,-1.0,1260,0
2024-05-10,Dortmund,39.0,4,0
2024-05-10,Düsseldorf,-1.0,886,0
2024-05-11,Stuttgart,11.0,356,0
2024-05-11,Stuttgart,-1.0,728,0
2024-05-11,Frankfurt am Main,64.0,12,0
2024-05-11,Frankfurt am Main,4.0,10,0
2024-05-11,Frankfurt am Main,-1.0,630,0
2024-05-11,Hamburg,25.0,54,0
2024-05-11,Hamburg,29.0,1034,0
2024-05-11,Hamburg,-1.0,3424,0
2024-05-11,München,41.0,18,0
2024-05-11,München,45.0,14,0
2024-05-11,München,-1.0,574,0
2024-05-11,München,1.0,2,0
2024-05-11,Gelsenkirchen,28.0,312,342
2024-05-11,Gelsenkirchen,-1.0,858,0
2024-05-11,Leipzig,3.0,436,336
2024-05-11,Leipzig,-1.0,2240,0
2024-05-11,Köln,51.0,36,2
2024-05-11,Köln,-1.0,1952,0
2024-05-11,Köln,15.0,36,124
2024-05-11,Berlin,16.0,24,0
2024-05-11,Berlin,2.0,128,148
2024-05-11,Berlin,40.0,30,0
2024-05-11,Berlin,-1.0,3748,0
2024-05-11,Dortmund,10.0,18,0
2024-05-11,Dortmund,-1.0,884,0
2024-05-11,Düsseldorf,-1.0,1150,0
2024-05-12,Stuttgart,11.0,124,0
2024-05-12,Stuttgart,-1.0,628,0
2024-05-12,Frankfurt am Main,64.0,10,0
2024-05-12,Frankfurt am Main,4.0,18,0
2024-05-12,Frankfurt am Main,-1.0,538,0
2024-05-12,Hamburg,25.0,34,0
2024-05-12,Hamburg,29.0,252,92
2024-05-12,Hamburg,-1.0,3296,0
2024-05-12,München,1.0,132,162
2024-05-12,München,41.0,12,0
2024-05-12,München,45.0,14,0
2024-05-12,München,60.0,0,2
2024-05-12,München,-1.0,444,0
2024-05-12,Gelsenkirchen,28.0,14,0
2024-05-12,Gelsenkirchen,-1.0,498,0
2024-05-12,Leipzig,3.0,12,0
2024-05-12,Leipzig,-1.0,1304,0
2024-05-12,Köln,51.0,44,0
2024-05-12,Köln,-1.0,1478,0
2024-05-12,Köln,15.0,2,0
2024-05-12,Berlin,16.0,34,0
2024-05-12,Berlin,2.0,8,0
2024-05-12,Berlin,40.0,14,0
2024-05-12,Berlin,-1.0,3230,0
2024-05-12,Dortmund,-1.0,652,0
2024-05-12,Dortmund,39.0,2,0
2024-05-12,Düsseldorf,24.0,6,0
2024-05-12,Düsseldorf,-1.0,696,0
2024-05-13,Stuttgart,11.0,38,0
2024-05-13,Stuttgart,-1.0,806,0
2024-05-13,Frankfurt am Main,64.0,8,0
2024-05-13,Frankfurt am Main,4.0,14,0
2024-05-13,Frankfurt am Main,-1.0,894,0
2024-05-13,Hamburg,25.0,8,0
2024-05-13,Hamburg,29.0,70,0
2024-05-13,Hamburg,-1.0,2888,0
2024-05-13,München,41.0,16,0
2024-05-13,München,45.0,14,0
2024-05-13,München,-1.0,578,0
2024-05-13,München,1.0,2,0
2024-05-13,Gelsenkirchen,28.0,42,0
2024-05-13,Gelsenkirchen,-1.0,958,0
2024-05-13,Leipzig,3.0,20,0
2024-05-13,Leipzig,-1.0,2356,0
2024-05-13,Köln,51.0,38,0
2024-05-13,Köln,-1.0,1848,0
2024-05-13,Köln,15.0,2,0
2024-05-13,Berlin,16.0,24,0
2024-05-13,Berlin,2.0,12,0
2024-05-13,Berlin,40.0,28,0
2024-05-13,Berlin,-1.0,5342,0
2024-05-13,Dortmund,10.0,14,0
2024-05-13,Dortmund,-1.0,1086,0
2024-05-13,Dortmund,39.0,2,0
2024-05-13,Düsseldorf,-1.0,962,0
2024-05-14,Stuttgart,11.0,34,0
2024-05-14,Stuttgart,-1.0,882,0
2024-05-14,Frankfurt am Main,64.0,4,0
2024-05-14,Frankfurt am Main,4.0,18,0
2024-05-14,Frankfurt am Main,-1.0,794,0
2024-05-14,Hamburg,25.0,18,0
2024-05-14,Hamburg,29.0,54,0
2024-05-14,Hamburg,-1.0,2954,0
2024-05-14,München,1.0,6,0
2024-05-14,München,41.0,16,0
2024-05-14,München,45.0,12,0
2024-05-14,München,60.0,6,0
2024-05-14,München,-1.0,620,0
2024-05-14,Gelsenkirchen,28.0,44,0
2024-05-14,Gelsenkirchen,-1.0,1094,0
2024-05-14,Leipzig,3.0,14,0
2024-05-14,Leipzig,-1.0,2180,0
2024-05-14,Köln,51.0,44,0
2024-05-14,Köln,-1.0,1712,0
2024-05-14,Köln,15.0,4,0
2024-05-14,Berlin,16.0,16,0
2024-05-14,Berlin,2.0,14,0
2024-05-14,Berlin,40.0,24,0
2024-05-14,Berlin,-1.0,5796,0
2024-05-14,Dortmund,10.0,28,2
2024-05-14,Dortmund,-1.0,1228,0
2024-05-14,Dortmund,39.0,6,0
2024-05-14,Düsseldorf,24.0,2,0
2024-05-14,Düsseldorf,-1.0,956,0
2024-05-15,Stuttgart,11.0,88,0
2024-05-15,Stuttgart,-1.0,912,0
2024-05-15,Frankfurt am Main,64.0,4,0
2024-05-15,Frankfurt am Main,4.0,24,4
2024-05-15,Frankfurt am Main,-1.0,722,0
2024-05-15,Hamburg,25.0,146,0
2024-05-15,Hamburg,29.0,72,0
2024-05-15,Hamburg,-1.0,2874,0
2024-05-15,München,1.0,8,0
2024-05-15,München,41.0,8,0
2024-05-15,München,45.0,14,0
2024-05-15,München,60.0,4,0
2024-05-15,München,-1.0,650,0
2024-05-15,Gelsenkirchen,28.0,34,0
2024-05-15,Gelsenkirchen,-1.0,1278,0
2024-05-15,Leipzig,3.0,486,0
2024-05-15,Leipzig,-1.0,2324,0
2024-05-15,Köln,51.0,36,0
2024-05-15,Köln,-1.0,1672,0
2024-05-15,Berlin,16.0,36,0
2024-05-15,Berlin,2.0,10,0
2024-05-15,Berlin,40.0,44,0
2024-05-15,Berlin,-1.0,5726,0
2024-05-15,Dortmund,10.0,20,0
2024-05-15,Dortmund,-1.0,1218,0
2024-05-15,Düsseldorf,24.0,0,0
2024-05-15,Düsseldorf,-1.0,1032,0
2024-05-16,Stuttgart,11.0,60,0
2024-05-16,Stuttgart,-1.0,868,0
2024-05-16,Frankfurt am Main,64.0,22,0
2024-05-16,Frankfurt am Main,4.0,18,0
2024-05-16,Frankfurt am Main,-1.0,924,0
2024-05-16,Hamburg,25.0,26,0
2024-05-16,Hamburg,29.0,54,0
2024-05-16,Hamburg,-1.0,3388,0
2024-05-16,München,1.0,22,0
2024-05-16,München,41.0,8,0
2024-05-16,München,45.0,30,2
2024-05-16,München,60.0,6,0
2024-05-16,München,-1.0,786,0
2024-05-16,Gelsenkirchen,28.0,36,0
2024-05-16,Gelsenkirchen,-1.0,1374,0
2024-05-16,Leipzig,3.0,170,0
2024-05-16,Leipzig,-1.0,2836,0
2024-05-16,Köln,51.0,112,0
2024-05-16,Köln,-1.0,2176,0
2024-05-16,Köln,15.0,6,0
2024-05-16,Berlin,16.0,34,0
2024-05-16,Berlin,2.0,6,0
2024-05-16,Berlin,40.0,24,0
2024-05-16,Berlin,-1.0,6776,0
2024-05-16,Dortmund,10.0,20,0
2024-05-16,Dortmund,-1.0,1098,0
2024-05-16,Düsseldorf,24.0,4,0
2024-05-16,Düsseldorf,-1.0,992,0
2024-05-17,Stuttgart,11.0,52,0
2024-05-17,Stuttgart,-1.0,778,0
2024-05-17,Frankfurt am Main,64.0,22,0
2024-05-17,Frankfurt am Main,4.0,10,0
2024-05-17,Frankfurt am Main,-1.0,1192,0
2024-05-17,Hamburg,25.0,290,0
2024-05-17,Hamburg,29.0,106,0
2024-05-17,Hamburg,-1.0,4374,0
2024-05-17,München,41.0,10,0
2024-05-17,München,60.0,6,0
2024-05-17,München,45.0,50,2
2024-05-17,München,-1.0,588,0
2024-05-17,Gelsenkirchen,28.0,262,486
2024-05-17,Gelsenkirchen,-1.0,1622,0
2024-05-17,Leipzig,3.0,40,0
2024-05-17,Leipzig,-1.0,3526,0
2024-05-17,Köln,51.0,126,0
2024-05-17,Köln,-1.0,2552,0
2024-05-17,Köln,15.0,6,0
2024-05-17,Berlin,16.0,72,0
2024-05-17,Berlin,2.0,6,0
2024-05-17,Berlin,40.0,72,0
2024-05-17,Berlin,-1.0,6466,0
2024-05-17,Dortmund,10.0,30,0
2024-05-17,Dortmund,-1.0,1410,0
2024-05-17,Dortmund,39.0,2,0
2024-05-17,Düsseldorf,-1.0,1100,0
2024-05-18,Stuttgart,11.0,256,212
2024-05-18,Stuttgart,-1.0,938,0
2024-05-18,Frankfurt am Main,64.0,12,0
2024-05-18,Frankfurt am Main,4.0,148,114
2024-05-18,Frankfurt am Main,-1.0,776,0
2024-05-18,Hamburg,25.0,336,0
2024-05-18,Hamburg,29.0,134,0
2024-05-18,Hamburg,-1.0,2478,0
2024-05-18,München,1.0,14,0
2024-05-18,München,41.0,48,0
2024-05-18,München,45.0,18,2
2024-05-18,München,60.0,2,0
2024-05-18,München,-1.0,518,0
2024-05-18,Gelsenkirchen,28.0,42,0
2024-05-18,Gelsenkirchen,-1.0,832,0
2024-05-18,Leipzig,3.0,42,0
2024-05-18,Leipzig,-1.0,2836,0
2024-05-18,Köln,51.0,38,0
2024-05-18,Köln,-1.0,1654,0
2024-05-18,Berlin,16.0,102,50
2024-05-18,Berlin,2.0,8,0
2024-05-18,Berlin,40.0,38,0
2024-05-18,Berlin,-1.0,4268,0
2024-05-18,Dortmund,10.0,160,480
2024-05-18,Dortmund,-1.0,1154,0
2024-05-18,Dortmund,39.0,10,0
2024-05-18,Düsseldorf,-1.0,1014,0
2024-05-19,Stuttgart,11.0,28,0
2024-05-19,Stuttgart,-1.0,384,0
2024-05-19,Frankfurt am Main,64.0,8,0
2024-05-19,Frankfurt am Main,4.0,4,0
2024-05-19,Frankfurt am Main,-1.0,432,0
2024-05-19,Hamburg,25.0,240,244
2024-05-19,Hamburg,29.0,170,0
2024-05-19,Hamburg,-1.0,1522,0
2024-05-19,München,1.0,10,0
2024-05-19,München,41.0,38,0
2024-05-19,München,45.0,10,0
2024-05-19,München,60.0,2,0
2024-05-19,München,-1.0,308,0
2024-05-19,Gelsenkirchen,28.0,2,0
2024-05-19,Gelsenkirchen,-1.0,466,0
2024-05-19,Leipzig,3.0,20,0
2024-05-19,Leipzig,-1.0,2022,0
2024-05-19,Köln,51.0,24,0
2024-05-19,Köln,-1.0,1340,0
2024-05-19,Köln,15.0,4,0
2024-05-19,Berlin,16.0,20,0
2024-05-19,Berlin,2.0,8,0
2024-05-19,Berlin,40.0,114,16
2024-05-19,Berlin,-1.0,3000,0
2024-05-19,Dortmund,10.0,860,0
2024-05-19,Dortmund,-1.0,598,0
2024-05-19,Düsseldorf,24.0,66,108
2024-05-19,Düsseldorf,-1.0,650,0
2024-05-20,Stuttgart,11.0,8,0
2024-05-20,Stuttgart,-1.0,396,0
2024-05-20,Frankfurt am Main,64.0,14,0
2024-05-20,Frankfurt am Main,4.0,22,0
2024-05-20,Frankfurt am Main,-1.0,684,0
2024-05-20,Hamburg,29.0,98,0
2024-05-20,Hamburg,-1.0,1438,0
2024-05-20,München,41.0,20,0
2024-05-20,München,45.0,6,0
2024-05-20,München,-1.0,272,0
2024-05-20,Gelsenkirchen,28.0,18,0
2024-05-20,Gelsenkirchen,-1.0,478,0
2024-05-20,Leipzig,3.0,22,0
2024-05-20,Leipzig,-1.0,1300,0
2024-05-20,Köln,51.0,32,0
2024-05-20,Köln,-1.0,1140,0
2024-05-20,Köln,15.0,6,0
2024-05-20,Berlin,16.0,10,0
2024-05-20,Berlin,2.0,6,0
2024-05-20,Berlin,40.0,14,0
2024-05-20,Berlin,-1.0,2450,0
2024-05-20,Dortmund,10.0,8,0
2024-05-20,Dortmund,-1.0,622,0
2024-05-20,Düsseldorf,-1.0,442,0
2024-05-21,Stuttgart,11.0,80,0
2024-05-21,Stuttgart,-1.0,690,0
2024-05-21,Frankfurt am Main,64.0,14,0
2024-05-21,Frankfurt am Main,4.0,18,0
2024-05-21,Frankfurt am Main,-1.0,906,0
2024-05-21,Hamburg,25.0,12,0
2024-05-21,Hamburg,29.0,118,0
2024-05-21,Hamburg,-1.0,3144,0
2024-05-21,München,1.0,12,0
2024-05-21,München,41.0,28,0
2024-05-21,München,45.0,8,0
2024-05-21,München,60.0,2,0
2024-05-21,München,-1.0,468,0
2024-05-21,Gelsenkirchen,28.0,206,678
2024-05-21,Gelsenkirchen,-1.0,1106,0
2024-05-21,Leipzig,3.0,28,0
2024-05-21,Leipzig,-1.0,2522,0
2024-05-21,Köln,51.0,102,0
2024-05-21,Köln,-1.0,2164,0
2024-05-21,Köln,15.0,2,0
2024-05-21,Berlin,16.0,46,0
2024-05-21,Berlin,2.0,4,0
2024-05-21,Berlin,40.0,20,0
2024-05-21,Berlin,-1.0,5854,0
2024-05-21,Dortmund,10.0,12,0
2024-05-21,Dortmund,-1.0,1166,0
2024-05-21,Düsseldorf,-1.0,1030,0
2024-05-22,Stuttgart,11.0,28,0
2024-05-22,Stuttgart,-1.0,710,0
2024-05-22,Frankfurt am Main,64.0,10,0
2024-05-22,Frankfurt am Main,4.0,24,0
2024-05-22,Frankfurt am Main,-1.0,982,0
2024-05-22,Hamburg,25.0,10,0
2024-05-22,Hamburg,29.0,78,0
2024-05-22,Hamburg,-1.0,2812,0
2024-05-22,München,41.0,54,0
2024-05-22,München,60.0,2,0
2024-05-22,München,45.0,6,0
2024-05-22,München,-1.0,442,0
2024-05-22,Gelsenkirchen,28.0,46,0
2024-05-22,Gelsenkirchen,-1.0,1044,0
2024-05-22,Leipzig,3.0,34,0
2024-05-22,Leipzig,-1.0,2352,0
2024-05-22,Köln,51.0,26,0
2024-05-22,Köln,-1.0,1708,0
2024-05-22,Berlin,16.0,74,0
2024-05-22,Berlin,2.0,6,0
2024-05-22,Berlin,40.0,22,0
2024-05-22,Berlin,-1.0,5724,0
2024-05-22,Dortmund,10.0,26,0
2024-05-22,Dortmund,-1.0,1126,0
2024-05-22,Dortmund,39.0,2,0
